r,c,prob,yhat_raw,yhat_clustered
946,1370,0.7367407108710181,0,0
151,1757,0.7290617249283287,0,0
594,1644,0.711990263474641,0,0
242,1083,0.7653894589865652,0,0
656,1785,0.7045602709806073,0,0
452,1166,0.7045602709806073,0,0
709,995,0.713336200177551,0,0
669,1092,0.7274510706103533,0,0
1316,986,0.7274510706103533,0,0
388,1428,0.7045602709806073,0,0
719,960,0.7290617249283287,0,0
754,1218,0.713336200177551,0,0
599,791,0.7531184320683209,0,0
327,1745,0.711990263474641,0,0
446,1870,0.7274510706103533,0,0
576,1160,0.713336200177551,0,0
548,839,0.7531184320683209,0,0
303,1330,0.713336200177551,0,0
675,1984,0.3339940902685344,0,0
969,1083,0.713336200177551,0,0
313,1433,0.711990263474641,0,0
1021,973,0.7367407108710181,0,0
557,1642,0.711990263474641,0,0
440,1349,0.711990263474641,0,0
632,1212,0.713336200177551,0,0
621,1434,0.713336200177551,0,0
991,1999,0.711990263474641,0,0
366,960,0.7531184320683209,0,0
740,1609,0.713336200177551,0,0
633,1516,0.711990263474641,0,0
950,1922,0.713336200177551,0,0
486,1855,0.711990263474641,0,0
963,1200,0.7367407108710181,0,0
238,1578,0.713336200177551,0,0
581,1382,0.713336200177551,0,0
499,678,0.8221890694693323,1,0
211,1705,0.7274510706103533,0,0
560,624,0.8193268561712257,1,0
667,1944,0.7045602709806073,0,0
489,811,0.8193268561712257,1,0
286,1725,0.711990263474641,0,0
659,924,0.7290617249283287,0,0
522,799,0.813136839180823,1,0
657,1197,0.713336200177551,0,0
273,1901,0.7274510706103533,0,0
533,938,0.7290617249283287,0,0
277,1955,0.7274510706103533,0,0
563,687,0.7854751849997674,0,0
439,1006,0.7290617249283287,0,0
290,1053,0.7653894589865652,0,0
389,1932,0.711990263474641,0,0
352,1791,0.7045602709806073,0,0
530,1312,0.711990263474641,0,0
818,1132,0.713336200177551,0,0
484,1974,0.713336200177551,0,0
950,1275,0.7531184320683209,0,0
788,1067,0.713336200177551,0,0
649,908,0.7290617249283287,0,0
1197,981,0.7653894589865652,0,0
283,948,0.8540379341840119,1,0
718,1357,0.713336200177551,0,0
426,1653,0.6027197451656674,0,0
587,2067,0.713336200177551,0,0
633,1686,0.5702064420670645,0,0
406,785,0.8540379341840119,1,0
402,1375,0.6027197451656674,0,0
922,1012,0.713336200177551,0,0
577,1822,0.6129739688241392,0,0
